,isced11,genero,edad,edad_ingresos,geo,periodo,satisfaccion_general,mediana_ingresos,media_ingresos,no_afrontar_imprevistos(%)
1049,ED0-2,F,Y_GE16,Y_GE16,EE,2022-01-01,7.0,13875.0,16208.0,31.3
1050,ED0-2,F,Y_GE16,Y_GE16,EE,2023-01-01,6.9,14266.0,16375.0,30.2
1051,ED0-2,F,Y_GE16,Y_GE16,EE,2024-01-01,7.0,15157.0,17607.0,34.7
1052,ED0-2,F,Y_GE16,Y_GE16,EL,2021-01-01,6.3,8680.0,9908.0,46.3
1053,ED0-2,F,Y_GE16,Y_GE16,EL,2022-01-01,6.1,9471.0,10777.0,43.6
1054,ED0-2,F,Y_GE16,Y_GE16,EL,2023-01-01,6.1,9900.0,11401.0,44.3
1055,ED0-2,F,Y_GE16,Y_GE16,EL,2024-01-01,6.0,10769.0,12261.0,43.9
1056,ED0-2,F,Y_GE16,Y_GE16,ES,2021-01-01,6.8,15920.0,18168.0,33.4
1057,ED0-2,F,Y_GE16,Y_GE16,ES,2022-01-01,6.8,16732.0,19081.0,35.5
1058,ED0-2,F,Y_GE16,Y_GE16,ES,2023-01-01,6.9,18304.0,20717.0,37.1
1059,ED0-2,F,Y_GE16,Y_GE16,ES,2024-01-01,6.9,19288.0,21830.0,35.9
1060,ED0-2,F,Y_GE16,Y_GE16,EU27_2020,2021-01-01,6.77,18061.0,20613.0,29.45
1061,ED0-2,F,Y_GE16,Y_GE16,EU27_2020,2022-01-01,6.7,18687.0,21223.0,30.19
1062,ED0-2,F,Y_GE16,Y_GE16,EU27_2020,2023-01-01,6.8,19952.0,22661.0,30.65
1063,ED0-2,F,Y_GE16,Y_GE16,EU27_2020,2024-01-01,6.8,21161.0,24080.0,29.68
1064,ED0-2,F,Y_GE16,Y_GE16,FI,2021-01-01,8.0,24830.0,28164.0,23.5
1065,ED0-2,F,Y_GE16,Y_GE16,FI,2022-01-01,7.8,25701.0,28956.0,23.2
1066,ED0-2,F,Y_GE16,Y_GE16,FI,2023-01-01,7.8,26654.0,30149.0,26.0
1067,ED0-2,F,Y_GE16,Y_GE16,FI,2024-01-01,7.8,28141.0,31433.0,27.3
1068,ED0-2,F,Y_GE16,Y_GE16,FR,2021-01-01,6.4,22400.0,25703.0,27.6
1069,ED0-2,F,Y_GE16,Y_GE16,FR,2022-01-01,6.7,22744.0,25944.0,31.4
1070,ED0-2,F,Y_GE16,Y_GE16,FR,2023-01-01,6.7,23928.0,27190.0,29.4
1071,ED0-2,F,Y_GE16,Y_GE16,FR,2024-01-01,6.7,25213.0,28920.0,29.4
1072,ED0-2,F,Y_GE16,Y_GE16,HR,2021-01-01,6.1,7839.0,8652.0,46.5
1073,ED0-2,F,Y_GE16,Y_GE16,HR,2022-01-01,6.1,8452.0,9353.0,44.8
1074,ED0-2,F,Y_GE16,Y_GE16,HR,2023-01-01,6.2,9536.0,10525.0,41.4
1075,ED0-2,F,Y_GE16,Y_GE16,HR,2024-01-01,6.3,11884.0,13018.0,34.9
1076,ED0-2,F,Y_GE16,Y_GE16,HU,2021-01-01,5.7,6509.0,7255.0,34.8
1077,ED0-2,F,Y_GE16,Y_GE16,HU,2022-01-01,6.2,6875.0,7634.0,33.7
1078,ED0-2,F,Y_GE16,Y_GE16,HU,2023-01-01,6.4,7207.0,8184.0,31.5
1079,ED0-2,F,Y_GE16,Y_GE16,HU,2024-01-01,6.3,8702.0,9523.0,28.6
1080,ED0-2,F,Y_GE16,Y_GE16,IE,2021-01-01,7.0,28890.0,32514.0,29.1
1081,ED0-2,F,Y_GE16,Y_GE16,IE,2022-01-01,7.1,30004.0,33591.0,33.1
1082,ED0-2,F,Y_GE16,Y_GE16,IE,2023-01-01,7.2,30776.0,35617.0,34.4
1083,ED0-2,F,Y_GE16,Y_GE16,IE,2024-01-01,7.3,33410.0,37971.0,31.5
1084,ED0-2,F,Y_GE16,Y_GE16,IT,2021-01-01,6.8,17532.0,20303.0,32.7
1085,ED0-2,F,Y_GE16,Y_GE16,IT,2022-01-01,6.9,18172.0,21081.0,32.9
1086,ED0-2,F,Y_GE16,Y_GE16,IT,2023-01-01,6.8,19580.0,22553.0,28.8
1087,ED0-2,F,Y_GE16,Y_GE16,IT,2024-01-01,6.8,20335.0,23399.0,29.9
1088,ED0-2,F,Y_GE16,Y_GE16,LT,2021-01-01,6.2,9216.0,11232.0,36.4
1089,ED0-2,F,Y_GE16,Y_GE16,LT,2022-01-01,6.4,9519.0,11943.0,39.3
1090,ED0-2,F,Y_GE16,Y_GE16,LT,2023-01-01,6.8,10636.0,13131.0,40.5
1091,ED0-2,F,Y_GE16,Y_GE16,LT,2024-01-01,6.8,11617.0,14183.0,41.3
1092,ED0-2,F,Y_GE16,Y_GE16,LU,2021-01-01,7.1,43184.0,48295.0,21.3
1093,ED0-2,F,Y_GE16,Y_GE16,LU,2022-01-01,7.2,45744.0,49750.0,18.8
1094,ED0-2,F,Y_GE16,Y_GE16,LU,2023-01-01,7.0,47585.0,54182.0,24.1
1095,ED0-2,F,Y_GE16,Y_GE16,LU,2024-01-01,6.8,50263.0,57395.0,22.5
1096,ED0-2,F,Y_GE16,Y_GE16,LV,2021-01-01,6.5,8716.0,10514.0,41.9
1097,ED0-2,F,Y_GE16,Y_GE16,LV,2022-01-01,6.7,9655.0,11279.0,44.1
1098,ED0-2,F,Y_GE16,Y_GE16,LV,2023-01-01,6.6,10440.0,12319.0,44.8
1099,ED0-2,F,Y_GE16,Y_GE16,LV,2024-01-01,6.7,11963.0,14065.0,45.2
1100,ED0-2,F,Y_GE16,Y_GE16,MT,2021-01-01,6.8,16897.0,19678.0,15.7
1101,ED0-2,F,Y_GE16,Y_GE16,MT,2022-01-01,7.0,17867.0,21169.0,15.4
1102,ED0-2,F,Y_GE16,Y_GE16,MT,2023-01-01,7.2,18748.0,22531.0,15.9
1103,ED0-2,F,Y_GE16,Y_GE16,MT,2024-01-01,7.3,20299.0,23597.0,18.3
1104,ED0-2,F,Y_GE16,Y_GE16,NL,2021-01-01,7.6,27358.0,29713.0,15.1
1105,ED0-2,F,Y_GE16,Y_GE16,NL,2022-01-01,7.5,28279.0,30860.0,14.7
1106,ED0-2,F,Y_GE16,Y_GE16,NL,2023-01-01,7.3,28290.0,31776.0,15.9
1107,ED0-2,F,Y_GE16,Y_GE16,NL,2024-01-01,7.5,31131.0,34778.0,17.0
1108,ED0-2,F,Y_GE16,Y_GE16,NO,2021-01-01,7.3,35431.0,38414.0,23.4
1109,ED0-2,F,Y_GE16,Y_GE16,NO,2022-01-01,7.4,38399.0,43334.0,22.0
1110,ED0-2,F,Y_GE16,Y_GE16,NO,2023-01-01,7.5,41409.0,44562.0,24.2
1111,ED0-2,F,Y_GE16,Y_GE16,NO,2024-01-01,7.3,40185.0,42689.0,23.7
1112,ED0-2,F,Y_GE16,Y_GE16,PL,2021-01-01,7.2,8123.0,8982.0,24.7
1113,ED0-2,F,Y_GE16,Y_GE16,PL,2022-01-01,7.2,8857.0,9823.0,27.3
1114,ED0-2,F,Y_GE16,Y_GE16,PL,2023-01-01,7.2,9943.0,11028.0,26.0
1115,ED0-2,F,Y_GE16,Y_GE16,PL,2024-01-01,7.3,11829.0,12897.0,23.0
1116,ED0-2,F,Y_GE16,Y_GE16,PT,2021-01-01,6.77,10955.0,12968.0,31.2
1117,ED0-2,F,Y_GE16,Y_GE16,PT,2022-01-01,6.4,11027.0,13158.0,29.9
1118,ED0-2,F,Y_GE16,Y_GE16,PT,2023-01-01,6.6,11699.0,14340.0,30.5
1119,ED0-2,F,Y_GE16,Y_GE16,PT,2024-01-01,6.8,12536.0,14833.0,28.7
1120,ED0-2,F,Y_GE16,Y_GE16,RO,2021-01-01,7.2,4769.0,5454.0,47.3
1121,ED0-2,F,Y_GE16,Y_GE16,RO,2022-01-01,7.0,5522.0,6163.0,47.9
1122,ED0-2,F,Y_GE16,Y_GE16,RO,2023-01-01,7.2,6493.0,7079.0,46.4
1123,ED0-2,F,Y_GE16,Y_GE16,RO,2024-01-01,7.2,7736.0,8360.0,40.1
1124,ED0-2,F,Y_GE16,Y_GE16,SE,2021-01-01,7.6,25144.0,27687.0,18.4
1125,ED0-2,F,Y_GE16,Y_GE16,SE,2022-01-01,7.5,26133.0,28719.0,21.2
1126,ED0-2,F,Y_GE16,Y_GE16,SE,2023-01-01,7.4,26781.0,29618.0,21.9
1127,ED0-2,F,Y_GE16,Y_GE16,SE,2024-01-01,7.4,26536.0,29452.0,22.5
1128,ED0-2,F,Y_GE16,Y_GE16,SI,2021-01-01,7.0,15119.0,16389.0,24.6
1129,ED0-2,F,Y_GE16,Y_GE16,SI,2022-01-01,7.0,16238.0,17505.0,24.6
1130,ED0-2,F,Y_GE16,Y_GE16,SI,2023-01-01,7.1,17680.0,18984.0,22.7
1131,ED0-2,F,Y_GE16,Y_GE16,SI,2024-01-01,7.2,19212.0,20747.0,23.2
1132,ED0-2,F,Y_GE16,Y_GE16,SK,2021-01-01,6.5,8579.0,8866.0,27.0
1133,ED0-2,F,Y_GE16,Y_GE16,SK,2022-01-01,6.0,8922.0,9230.0,27.0
1134,ED0-2,F,Y_GE16,Y_GE16,SK,2023-01-01,6.5,9411.0,9489.0,29.3
1135,ED0-2,F,Y_GE16,Y_GE16,SK,2024-01-01,6.5,10174.0,10461.0,28.2
1136,ED0-2,F,Y_GE16,Y_GE16,TR,2021-01-01,5.4,2939.0,3956.0,33.4
1137,ED0-2,F,Y_GE16,Y_GE16,TR,2022-01-01,5.3,2958.0,4188.0,31.1
1138,ED0-2,F,Y_GE16,Y_GE16,TR,2023-01-01,5.5,3065.0,4366.0,31.8
1139,ED0-2,F,Y_GE16,Y_GE16,TR,2024-01-01,5.6,4143.0,6029.0,26.8
1140,ED0-2,F,Y_GE65,Y_GE65,AT,2021-01-01,7.4,25459.0,27936.0,18.6
1141,ED0-2,F,Y_GE65,Y_GE65,AT,2022-01-01,7.3,25726.0,28568.0,19.0
1142,ED0-2,F,Y_GE65,Y_GE65,AT,2023-01-01,7.5,27294.0,30911.0,22.8
1143,ED0-2,F,Y_GE65,Y_GE65,AT,2024-01-01,7.2,29702.0,32555.0,20.9
1144,ED0-2,F,Y_GE65,Y_GE65,BE,2021-01-01,7.3,20346.0,22537.0,22.3
1145,ED0-2,F,Y_GE65,Y_GE65,BE,2022-01-01,7.3,20518.0,24178.0,22.7
1146,ED0-2,F,Y_GE65,Y_GE65,BE,2023-01-01,7.4,22407.0,25513.0,21.5
1147,ED0-2,F,Y_GE65,Y_GE65,BE,2024-01-01,7.3,24048.0,27338.0,21.5
1148,ED0-2,F,Y_GE65,Y_GE65,BG,2021-01-01,4.3,3500.0,4792.0,36.4
1149,ED0-2,F,Y_GE65,Y_GE65,BG,2022-01-01,4.2,3533.0,4751.0,42.4
1150,ED0-2,F,Y_GE65,Y_GE65,BG,2023-01-01,4.7,4910.0,6270.0,46.7
1151,ED0-2,F,Y_GE65,Y_GE65,BG,2024-01-01,4.9,5876.0,7525.0,45.6
1152,ED0-2,F,Y_GE65,Y_GE65,CY,2021-01-01,5.8,12881.0,17115.0,43.4
1153,ED0-2,F,Y_GE65,Y_GE65,CY,2022-01-01,6.4,13696.0,17638.0,39.7
1154,ED0-2,F,Y_GE65,Y_GE65,CY,2023-01-01,6.4,14519.0,19341.0,37.6
1155,ED0-2,F,Y_GE65,Y_GE65,CY,2024-01-01,6.5,14973.0,19457.0,34.8
1156,ED0-2,F,Y_GE65,Y_GE65,CZ,2021-01-01,6.5,8557.0,9296.0,18.1
1157,ED0-2,F,Y_GE65,Y_GE65,CZ,2022-01-01,6.6,9081.0,9931.0,17.5
1158,ED0-2,F,Y_GE65,Y_GE65,CZ,2023-01-01,6.5,10525.0,11541.0,19.7
1159,ED0-2,F,Y_GE65,Y_GE65,CZ,2024-01-01,6.5,12492.0,13545.0,19.2
1160,ED0-2,F,Y_GE65,Y_GE65,DE,2021-01-01,6.64,21309.0,24169.0,32.3
1161,ED0-2,F,Y_GE65,Y_GE65,DE,2022-01-01,6.0,21386.0,24120.0,33.9
1162,ED0-2,F,Y_GE65,Y_GE65,DE,2023-01-01,6.3,22320.0,25296.0,35.0
1163,ED0-2,F,Y_GE65,Y_GE65,DE,2024-01-01,6.3,23328.0,26338.0,32.2
1164,ED0-2,F,Y_GE65,Y_GE65,DK,2021-01-01,7.8,25664.0,28879.0,19.5
1165,ED0-2,F,Y_GE65,Y_GE65,DK,2022-01-01,8.2,26395.0,30292.0,20.2
1166,ED0-2,F,Y_GE65,Y_GE65,DK,2023-01-01,8.1,27284.0,34857.0,23.1
1167,ED0-2,F,Y_GE65,Y_GE65,DK,2024-01-01,8.1,28180.0,37409.0,21.1
1168,ED0-2,F,Y_GE65,Y_GE65,EE,2021-01-01,7.0,7815.0,9817.0,27.1
1169,ED0-2,F,Y_GE65,Y_GE65,EE,2022-01-01,6.5,8293.0,10804.0,31.3
1170,ED0-2,F,Y_GE65,Y_GE65,EE,2023-01-01,6.3,8833.0,11411.0,30.2
1171,ED0-2,F,Y_GE65,Y_GE65,EE,2024-01-01,6.6,10054.0,12749.0,34.7
1172,ED0-2,F,Y_GE65,Y_GE65,EL,2021-01-01,6.1,8347.0,9569.0,46.3
1173,ED0-2,F,Y_GE65,Y_GE65,EL,2022-01-01,5.9,8960.0,10072.0,43.6
1174,ED0-2,F,Y_GE65,Y_GE65,EL,2023-01-01,5.9,9225.0,10395.0,44.3
1175,ED0-2,F,Y_GE65,Y_GE65,EL,2024-01-01,5.7,9657.0,10879.0,43.9
1176,ED0-2,F,Y_GE65,Y_GE65,ES,2021-01-01,6.7,15713.0,17889.0,33.4
1177,ED0-2,F,Y_GE65,Y_GE65,ES,2022-01-01,6.6,16339.0,18289.0,35.5
1178,ED0-2,F,Y_GE65,Y_GE65,ES,2023-01-01,6.8,17962.0,20129.0,37.1
1179,ED0-2,F,Y_GE65,Y_GE65,ES,2024-01-01,6.7,19107.0,21549.0,35.9
1180,ED0-2,F,Y_GE65,Y_GE65,EU27_2020,2021-01-01,6.64,16267.0,18455.0,29.45
1181,ED0-2,F,Y_GE65,Y_GE65,EU27_2020,2022-01-01,6.6,16587.0,18804.0,30.19
1182,ED0-2,F,Y_GE65,Y_GE65,EU27_2020,2023-01-01,6.7,17670.0,20179.0,30.65
1183,ED0-2,F,Y_GE65,Y_GE65,EU27_2020,2024-01-01,6.7,18885.0,21592.0,29.68
1184,ED0-2,F,Y_GE65,Y_GE65,FI,2021-01-01,8.0,20168.0,23351.0,23.5
1185,ED0-2,F,Y_GE65,Y_GE65,FI,2022-01-01,7.8,20544.0,23756.0,23.2
1186,ED0-2,F,Y_GE65,Y_GE65,FI,2023-01-01,7.8,21693.0,25094.0,26.0
1187,ED0-2,F,Y_GE65,Y_GE65,FI,2024-01-01,7.8,23644.0,27346.0,27.3
1188,ED0-2,F,Y_GE65,Y_GE65,FR,2021-01-01,6.4,21268.0,23513.0,27.6
1189,ED0-2,F,Y_GE65,Y_GE65,FR,2022-01-01,6.7,21230.0,23311.0,31.4
1190,ED0-2,F,Y_GE65,Y_GE65,FR,2023-01-01,6.8,22443.0,24948.0,29.4
1191,ED0-2,F,Y_GE65,Y_GE65,FR,2024-01-01,6.8,23809.0,27235.0,29.4
1192,ED0-2,F,Y_GE65,Y_GE65,HR,2021-01-01,5.6,5981.0,6712.0,46.5
1193,ED0-2,F,Y_GE65,Y_GE65,HR,2022-01-01,5.7,6441.0,7259.0,44.8
1194,ED0-2,F,Y_GE65,Y_GE65,HR,2023-01-01,5.7,6942.0,7930.0,41.4
1195,ED0-2,F,Y_GE65,Y_GE65,HR,2024-01-01,5.8,8545.0,9566.0,34.9
1196,ED0-2,F,Y_GE65,Y_GE65,HU,2021-01-01,5.7,5757.0,6453.0,34.8
1197,ED0-2,F,Y_GE65,Y_GE65,HU,2022-01-01,6.0,6471.0,7109.0,33.7
1198,ED0-2,F,Y_GE65,Y_GE65,HU,2023-01-01,6.2,5936.0,6755.0,31.5
1199,ED0-2,F,Y_GE65,Y_GE65,HU,2024-01-01,6.1,7941.0,8484.0,28.6
1200,ED0-2,F,Y_GE65,Y_GE65,IE,2021-01-01,7.3,24638.0,28281.0,29.1
1201,ED0-2,F,Y_GE65,Y_GE65,IE,2022-01-01,7.2,24240.0,29041.0,33.1
1202,ED0-2,F,Y_GE65,Y_GE65,IE,2023-01-01,7.4,27251.0,32454.0,34.4
1203,ED0-2,F,Y_GE65,Y_GE65,IE,2024-01-01,7.5,29116.0,33953.0,31.5
1204,ED0-2,F,Y_GE65,Y_GE65,IT,2021-01-01,6.6,17769.0,20795.0,32.7
1205,ED0-2,F,Y_GE65,Y_GE65,IT,2022-01-01,6.7,17559.0,20760.0,32.9
1206,ED0-2,F,Y_GE65,Y_GE65,IT,2023-01-01,6.7,19027.0,22482.0,28.8
1207,ED0-2,F,Y_GE65,Y_GE65,IT,2024-01-01,6.7,19883.0,23406.0,29.9
1208,ED0-2,F,Y_GE65,Y_GE65,LT,2021-01-01,5.6,6350.0,7746.0,36.4
1209,ED0-2,F,Y_GE65,Y_GE65,LT,2022-01-01,5.7,6377.0,7897.0,39.3
1210,ED0-2,F,Y_GE65,Y_GE65,LT,2023-01-01,6.1,7234.0,8958.0,40.5
1211,ED0-2,F,Y_GE65,Y_GE65,LT,2024-01-01,5.8,8052.0,10086.0,41.3
1212,ED0-2,F,Y_GE65,Y_GE65,LU,2021-01-01,7.3,50517.0,55102.0,21.3
1213,ED0-2,F,Y_GE65,Y_GE65,LU,2022-01-01,7.5,47925.0,53228.0,18.8
1214,ED0-2,F,Y_GE65,Y_GE65,LU,2023-01-01,7.6,50388.0,57589.0,24.1
1215,ED0-2,F,Y_GE65,Y_GE65,LU,2024-01-01,7.4,55116.0,62500.0,22.5
1216,ED0-2,F,Y_GE65,Y_GE65,LV,2021-01-01,6.1,5670.0,7712.0,41.9
1217,ED0-2,F,Y_GE65,Y_GE65,LV,2022-01-01,6.3,6578.0,8439.0,44.1
1218,ED0-2,F,Y_GE65,Y_GE65,LV,2023-01-01,6.2,7246.0,9291.0,44.8
1219,ED0-2,F,Y_GE65,Y_GE65,LV,2024-01-01,6.4,8275.0,10475.0,45.2
1220,ED0-2,F,Y_GE65,Y_GE65,MT,2021-01-01,6.5,13192.0,15064.0,15.7
1221,ED0-2,F,Y_GE65,Y_GE65,MT,2022-01-01,6.9,13329.0,15813.0,15.4
1222,ED0-2,F,Y_GE65,Y_GE65,MT,2023-01-01,7.1,13039.0,16174.0,15.9
1223,ED0-2,F,Y_GE65,Y_GE65,MT,2024-01-01,7.3,14700.0,17115.0,18.3
1224,ED0-2,F,Y_GE65,Y_GE65,NL,2021-01-01,7.8,21485.0,23980.0,15.1
1225,ED0-2,F,Y_GE65,Y_GE65,NL,2022-01-01,7.6,22135.0,24963.0,14.7
1226,ED0-2,F,Y_GE65,Y_GE65,NL,2023-01-01,7.5,23295.0,25816.0,15.9
1227,ED0-2,F,Y_GE65,Y_GE65,NL,2024-01-01,7.6,25544.0,28274.0,17.0
1228,ED0-2,F,Y_GE65,Y_GE65,NO,2021-01-01,7.3,31901.0,34092.0,23.4
1229,ED0-2,F,Y_GE65,Y_GE65,NO,2022-01-01,7.3,35301.0,39303.0,22.0
1230,ED0-2,F,Y_GE65,Y_GE65,NO,2023-01-01,7.7,37345.0,40137.0,24.2
1231,ED0-2,F,Y_GE65,Y_GE65,NO,2024-01-01,7.8,36429.0,38879.0,23.7
1232,ED0-2,F,Y_GE65,Y_GE65,PL,2021-01-01,7.1,7152.0,7845.0,24.7
1233,ED0-2,F,Y_GE65,Y_GE65,PL,2022-01-01,7.1,7910.0,8593.0,27.3
1234,ED0-2,F,Y_GE65,Y_GE65,PL,2023-01-01,7.1,8765.0,9707.0,26.0
1235,ED0-2,F,Y_GE65,Y_GE65,PL,2024-01-01,7.1,10626.0,11490.0,23.0
1236,ED0-2,F,Y_GE65,Y_GE65,PT,2021-01-01,6.64,10027.0,12543.0,31.2
1237,ED0-2,F,Y_GE65,Y_GE65,PT,2022-01-01,6.2,10360.0,13074.0,29.9
1238,ED0-2,F,Y_GE65,Y_GE65,PT,2023-01-01,6.5,10899.0,13794.0,30.5
1239,ED0-2,F,Y_GE65,Y_GE65,PT,2024-01-01,6.6,10986.0,14048.0,28.7
1240,ED0-2,F,Y_GE65,Y_GE65,RO,2021-01-01,7.0,4099.0,4510.0,47.3
1241,ED0-2,F,Y_GE65,Y_GE65,RO,2022-01-01,6.7,5324.0,5699.0,47.9
1242,ED0-2,F,Y_GE65,Y_GE65,RO,2023-01-01,6.9,5913.0,6441.0,46.4
1243,ED0-2,F,Y_GE65,Y_GE65,RO,2024-01-01,6.9,6826.0,7378.0,40.1
1244,ED0-2,F,Y_GE65,Y_GE65,SE,2021-01-01,7.7,20501.0,23801.0,18.4
1245,ED0-2,F,Y_GE65,Y_GE65,SE,2022-01-01,7.6,21057.0,24306.0,21.2
1246,ED0-2,F,Y_GE65,Y_GE65,SE,2023-01-01,7.7,21716.0,26015.0,21.9
1247,ED0-2,F,Y_GE65,Y_GE65,SE,2024-01-01,7.6,22390.0,26768.0,22.5
1248,ED0-2,F,Y_GE65,Y_GE65,SI,2021-01-01,6.9,12799.0,14115.0,24.6
1249,ED0-2,F,Y_GE65,Y_GE65,SI,2022-01-01,6.9,13285.0,14896.0,24.6
1250,ED0-2,F,Y_GE65,Y_GE65,SI,2023-01-01,6.8,14246.0,16271.0,22.7
1251,ED0-2,F,Y_GE65,Y_GE65,SI,2024-01-01,6.7,15232.0,17334.0,23.2
1252,ED0-2,F,Y_GE65,Y_GE65,SK,2021-01-01,6.1,7933.0,8313.0,27.0
1253,ED0-2,F,Y_GE65,Y_GE65,SK,2022-01-01,5.7,8606.0,8910.0,27.0
1254,ED0-2,F,Y_GE65,Y_GE65,SK,2023-01-01,5.8,9146.0,9430.0,29.3
1255,ED0-2,F,Y_GE65,Y_GE65,SK,2024-01-01,6.0,10478.0,10713.0,28.2
1256,ED0-2,F,Y_GE65,Y_GE65,TR,2021-01-01,5.5,3064.0,3889.0,33.4
1257,ED0-2,F,Y_GE65,Y_GE65,TR,2022-01-01,5.5,2951.0,3898.0,31.1
1258,ED0-2,F,Y_GE65,Y_GE65,TR,2023-01-01,5.6,2751.0,3693.0,31.8
1259,ED0-2,F,Y_GE65,Y_GE65,TR,2024-01-01,5.6,3416.0,4600.0,26.8
1260,ED0-2,F,Y_GE75,Y_GE75,AT,2021-01-01,7.3,24310.0,26760.0,18.6
1261,ED0-2,F,Y_GE75,Y_GE75,AT,2022-01-01,7.2,25127.0,27786.0,19.0
1262,ED0-2,F,Y_GE75,Y_GE75,AT,2023-01-01,7.5,25970.0,28886.0,22.8
1263,ED0-2,F,Y_GE75,Y_GE75,AT,2024-01-01,7.3,28494.0,31394.0,20.9
1264,ED0-2,F,Y_GE75,Y_GE75,BE,2021-01-01,7.2,19072.0,20988.0,22.3
1265,ED0-2,F,Y_GE75,Y_GE75,BE,2022-01-01,7.3,18799.0,21075.0,22.7
1266,ED0-2,F,Y_GE75,Y_GE75,BE,2023-01-01,7.5,21271.0,22982.0,21.5
1267,ED0-2,F,Y_GE75,Y_GE75,BE,2024-01-01,7.4,22967.0,25252.0,21.5
1268,ED0-2,F,Y_GE75,Y_GE75,BG,2021-01-01,4.1,3070.0,4061.0,36.4
1269,ED0-2,F,Y_GE75,Y_GE75,BG,2022-01-01,4.2,2936.0,4006.0,42.4
1270,ED0-2,F,Y_GE75,Y_GE75,BG,2023-01-01,4.7,4550.0,5519.0,46.7
1271,ED0-2,F,Y_GE75,Y_GE75,BG,2024-01-01,4.8,5472.0,6755.0,45.6
1272,ED0-2,F,Y_GE75,Y_GE75,CY,2021-01-01,5.7,11435.0,14146.0,43.4
1273,ED0-2,F,Y_GE75,Y_GE75,CY,2022-01-01,6.2,12082.0,14866.0,39.7
1274,ED0-2,F,Y_GE75,Y_GE75,CY,2023-01-01,6.3,12969.0,15943.0,37.6
1275,ED0-2,F,Y_GE75,Y_GE75,CY,2024-01-01,6.3,13182.0,16610.0,34.8
1276,ED0-2,F,Y_GE75,Y_GE75,CZ,2021-01-01,6.3,7988.0,8805.0,18.1
1277,ED0-2,F,Y_GE75,Y_GE75,CZ,2022-01-01,6.6,8522.0,9337.0,17.5
1278,ED0-2,F,Y_GE75,Y_GE75,CZ,2023-01-01,6.4,9908.0,10657.0,19.7
1279,ED0-2,F,Y_GE75,Y_GE75,CZ,2024-01-01,6.5,11754.0,12592.0,19.2
1280,ED0-2,F,Y_GE75,Y_GE75,DE,2021-01-01,6.57,21276.0,23699.0,32.3
1281,ED0-2,F,Y_GE75,Y_GE75,DE,2022-01-01,6.0,21200.0,23555.0,33.9
1282,ED0-2,F,Y_GE75,Y_GE75,DE,2023-01-01,6.1,22024.0,24457.0,35.0
1283,ED0-2,F,Y_GE75,Y_GE75,DE,2024-01-01,6.2,23049.0,25370.0,32.2
1284,ED0-2,F,Y_GE75,Y_GE75,DK,2021-01-01,7.7,24317.0,27072.0,19.5
1285,ED0-2,F,Y_GE75,Y_GE75,DK,2022-01-01,8.2,25009.0,27056.0,20.2
1286,ED0-2,F,Y_GE75,Y_GE75,DK,2023-01-01,8.1,25995.0,28965.0,23.1
1287,ED0-2,F,Y_GE75,Y_GE75,DK,2024-01-01,8.1,27106.0,28602.0,21.1
1288,ED0-2,F,Y_GE75,Y_GE75,EE,2021-01-01,6.9,7005.0,8653.0,27.1
1289,ED0-2,F,Y_GE75,Y_GE75,EE,2022-01-01,6.3,7486.0,9375.0,31.3
1290,ED0-2,F,Y_GE75,Y_GE75,EE,2023-01-01,6.2,8039.0,10167.0,30.2
1291,ED0-2,F,Y_GE75,Y_GE75,EE,2024-01-01,6.8,9197.0,10922.0,34.7
1292,ED0-2,F,Y_GE75,Y_GE75,EL,2021-01-01,6.0,7810.0,8696.0,46.3
1293,ED0-2,F,Y_GE75,Y_GE75,EL,2022-01-01,5.8,8300.0,9263.0,43.6
1294,ED0-2,F,Y_GE75,Y_GE75,EL,2023-01-01,5.7,8620.0,9613.0,44.3
1295,ED0-2,F,Y_GE75,Y_GE75,EL,2024-01-01,5.5,9087.0,10078.0,43.9
1296,ED0-2,F,Y_GE75,Y_GE75,ES,2021-01-01,6.5,14192.0,15955.0,33.4
1297,ED0-2,F,Y_GE75,Y_GE75,ES,2022-01-01,6.4,14700.0,16557.0,35.5
1298,ED0-2,F,Y_GE75,Y_GE75,ES,2023-01-01,6.6,16311.0,18324.0,37.1
1299,ED0-2,F,Y_GE75,Y_GE75,ES,2024-01-01,6.5,17538.0,19804.0,35.9
1300,ED0-2,F,Y_GE75,Y_GE75,EU27_2020,2021-01-01,6.57,15835.0,17698.0,29.45
1301,ED0-2,F,Y_GE75,Y_GE75,EU27_2020,2022-01-01,6.5,16158.0,18015.0,30.19
1302,ED0-2,F,Y_GE75,Y_GE75,EU27_2020,2023-01-01,6.6,17276.0,19303.0,30.65
1303,ED0-2,F,Y_GE75,Y_GE75,EU27_2020,2024-01-01,6.6,18400.0,20475.0,29.68
1304,ED0-2,F,Y_GE75,Y_GE75,FI,2021-01-01,7.9,18945.0,21342.0,23.5
1305,ED0-2,F,Y_GE75,Y_GE75,FI,2022-01-01,7.8,18995.0,21528.0,23.2
1306,ED0-2,F,Y_GE75,Y_GE75,FI,2023-01-01,7.9,20017.0,23231.0,26.0
1307,ED0-2,F,Y_GE75,Y_GE75,FI,2024-01-01,7.7,22805.0,25484.0,27.3
1308,ED0-2,F,Y_GE75,Y_GE75,FR,2021-01-01,6.5,20573.0,22478.0,27.6
1309,ED0-2,F,Y_GE75,Y_GE75,FR,2022-01-01,6.7,20859.0,22459.0,31.4
